hunt_code,hunt_name,species,residency,tag,tag_category,reason,data_confidence
DB1337,Little Pole Canyon CWMU,Deer,Nonresident,NO_VERIFIED_AGE_DATA,QUALITY_OBJECTIVE,No verified age or age-structure metric is available for this hunt code.,MEDIUM
DB1337,Little Pole Canyon CWMU,Deer,Nonresident,TROPHY_DREAMER,HUNTER_PERSONA,Trophy/quality-oriented class or objective context.,MEDIUM
DB1337,Little Pole Canyon CWMU,Deer,Nonresident,POINT_SAVER,HUNTER_PERSONA,High-demand quality hunt where saving points may be rational.,MEDIUM
DB1337,Little Pole Canyon CWMU,Deer,Resident,LONG_SHOT,APPLICATION_ODDS,Modeled median draw probability is 6.1%.,MEDIUM
DB1337,Little Pole Canyon CWMU,Deer,Resident,RANDOM_POOL_ONLY,APPLICATION_ODDS,Available modeled permits are random-pool/status oriented.,MEDIUM
DB1337,Little Pole Canyon CWMU,Deer,Resident,NO_VERIFIED_AGE_DATA,QUALITY_OBJECTIVE,No verified age or age-structure metric is available for this hunt code.,MEDIUM
DB1337,Little Pole Canyon CWMU,Deer,Resident,TROPHY_DREAMER,HUNTER_PERSONA,Trophy/quality-oriented class or objective context.,MEDIUM
DB1337,Little Pole Canyon CWMU,Deer,Resident,POINT_SAVER,HUNTER_PERSONA,High-demand quality hunt where saving points may be rational.,MEDIUM
DB1338,Sweetwater CWMU,Deer,Nonresident,INSUFFICIENT_DRAW_DATA,APPLICATION_ODDS,No modeled draw probability was available in the active runtime feeds.,LIMITED
DB1338,Sweetwater CWMU,Deer,Nonresident,NO_VERIFIED_AGE_DATA,QUALITY_OBJECTIVE,No verified age or age-structure metric is available for this hunt code.,LIMITED
DB1338,Sweetwater CWMU,Deer,Nonresident,TROPHY_DREAMER,HUNTER_PERSONA,Trophy/quality-oriented class or objective context.,LIMITED
DB1338,Sweetwater CWMU,Deer,Nonresident,DATA_LIMITED_DO_NOT_OVERSELL,HUNTER_PERSONA,Only limited data supports this output.,LIMITED
DB1338,Sweetwater CWMU,Deer,Resident,INSUFFICIENT_DRAW_DATA,APPLICATION_ODDS,No modeled draw probability was available in the active runtime feeds.,LIMITED
DB1338,Sweetwater CWMU,Deer,Resident,NO_VERIFIED_AGE_DATA,QUALITY_OBJECTIVE,No verified age or age-structure metric is available for this hunt code.,LIMITED
DB1338,Sweetwater CWMU,Deer,Resident,TROPHY_DREAMER,HUNTER_PERSONA,Trophy/quality-oriented class or objective context.,LIMITED
DB1338,Sweetwater CWMU,Deer,Resident,DATA_LIMITED_DO_NOT_OVERSELL,HUNTER_PERSONA,Only limited data supports this output.,LIMITED
DB1341,Dry Creek CWMU,Deer,Nonresident,LONG_SHOT,APPLICATION_ODDS,Modeled median draw probability is 0%.,MEDIUM
DB1341,Dry Creek CWMU,Deer,Nonresident,HIGH_HARVEST_SUCCESS,QUALITY_OBJECTIVE,Harvest success 80% is strong.,MEDIUM
DB1341,Dry Creek CWMU,Deer,Nonresident,NO_VERIFIED_AGE_DATA,QUALITY_OBJECTIVE,No verified age or age-structure metric is available for this hunt code.,MEDIUM
DB1341,Dry Creek CWMU,Deer,Nonresident,FREEZER_FILLER,HUNTER_PERSONA,Meat-opportunity signal from antlerless classification or high harvest success.,MEDIUM
DB1341,Dry Creek CWMU,Deer,Nonresident,ELDER_FRIENDLY,HUNTER_PERSONA,Higher-success and simpler-weapon/access signal; terrain still needs local review.,MEDIUM
DB1341,Dry Creek CWMU,Deer,Nonresident,TROPHY_DREAMER,HUNTER_PERSONA,Trophy/quality-oriented class or objective context.,MEDIUM
DB1341,Dry Creek CWMU,Deer,Nonresident,POINT_SAVER,HUNTER_PERSONA,High-demand quality hunt where saving points may be rational.,MEDIUM
DB1341,Dry Creek CWMU,Deer,Resident,LONG_SHOT,APPLICATION_ODDS,Modeled median draw probability is 12.1%.,MEDIUM
DB1341,Dry Creek CWMU,Deer,Resident,RANDOM_POOL_ONLY,APPLICATION_ODDS,Available modeled permits are random-pool/status oriented.,MEDIUM
DB1341,Dry Creek CWMU,Deer,Resident,HIGH_HARVEST_SUCCESS,QUALITY_OBJECTIVE,Harvest success 80% is strong.,MEDIUM
DB1341,Dry Creek CWMU,Deer,Resident,NO_VERIFIED_AGE_DATA,QUALITY_OBJECTIVE,No verified age or age-structure metric is available for this hunt code.,MEDIUM
DB1341,Dry Creek CWMU,Deer,Resident,FREEZER_FILLER,HUNTER_PERSONA,Meat-opportunity signal from antlerless classification or high harvest success.,MEDIUM
DB1341,Dry Creek CWMU,Deer,Resident,ELDER_FRIENDLY,HUNTER_PERSONA,Higher-success and simpler-weapon/access signal; terrain still needs local review.,MEDIUM
DB1341,Dry Creek CWMU,Deer,Resident,TROPHY_DREAMER,HUNTER_PERSONA,Trophy/quality-oriented class or objective context.,MEDIUM
DB1341,Dry Creek CWMU,Deer,Resident,POINT_SAVER,HUNTER_PERSONA,High-demand quality hunt where saving points may be rational.,MEDIUM
DB1342,Faust Valley CWMU,Deer,Nonresident,LONG_SHOT,APPLICATION_ODDS,Modeled median draw probability is 0%.,MEDIUM
DB1342,Faust Valley CWMU,Deer,Nonresident,HIGH_HARVEST_SUCCESS,QUALITY_OBJECTIVE,Harvest success 100% is strong.,MEDIUM
DB1342,Faust Valley CWMU,Deer,Nonresident,NO_VERIFIED_AGE_DATA,QUALITY_OBJECTIVE,No verified age or age-structure metric is available for this hunt code.,MEDIUM
DB1342,Faust Valley CWMU,Deer,Nonresident,FREEZER_FILLER,HUNTER_PERSONA,Meat-opportunity signal from antlerless classification or high harvest success.,MEDIUM
DB1342,Faust Valley CWMU,Deer,Nonresident,ELDER_FRIENDLY,HUNTER_PERSONA,Higher-success and simpler-weapon/access signal; terrain still needs local review.,MEDIUM
DB1342,Faust Valley CWMU,Deer,Nonresident,TROPHY_DREAMER,HUNTER_PERSONA,Trophy/quality-oriented class or objective context.,MEDIUM
DB1342,Faust Valley CWMU,Deer,Nonresident,POINT_SAVER,HUNTER_PERSONA,High-demand quality hunt where saving points may be rational.,MEDIUM
DB1342,Faust Valley CWMU,Deer,Nonresident,HIGH_PRESSURE_HUNT,NEW_TREND,Runtime feed marks demand pressure as high.,MEDIUM
DB1342,Faust Valley CWMU,Deer,Nonresident,SLEEPER_CANDIDATE,NEW_TREND,harvest success above peer median; permit count at or above peer median; point creep not worse than peer median; not an obvious marquee hunt name,MEDIUM
DB1342,Faust Valley CWMU,Deer,Nonresident,OVERLOOKED_OPPORTUNITY,NEW_TREND,Positive sleeper heuristic; verify before applying.,MEDIUM
DB1342,Faust Valley CWMU,Deer,Nonresident,OPPORTUNIST,HUNTER_PERSONA,Better-than-peer opportunity signal.,MEDIUM
DB1342,Faust Valley CWMU,Deer,Resident,LONG_SHOT,APPLICATION_ODDS,Modeled median draw probability is 7.6%.,MEDIUM
DB1342,Faust Valley CWMU,Deer,Resident,RANDOM_POOL_ONLY,APPLICATION_ODDS,Available modeled permits are random-pool/status oriented.,MEDIUM
DB1342,Faust Valley CWMU,Deer,Resident,HIGH_HARVEST_SUCCESS,QUALITY_OBJECTIVE,Harvest success 100% is strong.,MEDIUM
DB1342,Faust Valley CWMU,Deer,Resident,NO_VERIFIED_AGE_DATA,QUALITY_OBJECTIVE,No verified age or age-structure metric is available for this hunt code.,MEDIUM
DB1342,Faust Valley CWMU,Deer,Resident,FREEZER_FILLER,HUNTER_PERSONA,Meat-opportunity signal from antlerless classification or high harvest success.,MEDIUM
DB1342,Faust Valley CWMU,Deer,Resident,ELDER_FRIENDLY,HUNTER_PERSONA,Higher-success and simpler-weapon/access signal; terrain still needs local review.,MEDIUM
DB1342,Faust Valley CWMU,Deer,Resident,TROPHY_DREAMER,HUNTER_PERSONA,Trophy/quality-oriented class or objective context.,MEDIUM
DB1342,Faust Valley CWMU,Deer,Resident,POINT_SAVER,HUNTER_PERSONA,High-demand quality hunt where saving points may be rational.,MEDIUM
DB1342,Faust Valley CWMU,Deer,Resident,HIGH_PRESSURE_HUNT,NEW_TREND,Runtime feed marks demand pressure as high.,MEDIUM
DB1342,Faust Valley CWMU,Deer,Resident,SLEEPER_CANDIDATE,NEW_TREND,better odds than peer median; harvest success above peer median; permit count at or above peer median; not an obvious marquee hunt name,MEDIUM
DB1342,Faust Valley CWMU,Deer,Resident,OVERLOOKED_OPPORTUNITY,NEW_TREND,Positive sleeper heuristic; verify before applying.,MEDIUM
DB1342,Faust Valley CWMU,Deer,Resident,OPPORTUNIST,HUNTER_PERSONA,Better-than-peer opportunity signal.,MEDIUM
DB1343,Red Iron CWMU,Deer,Nonresident,INSUFFICIENT_DRAW_DATA,APPLICATION_ODDS,No modeled draw probability was available in the active runtime feeds.,LIMITED
DB1343,Red Iron CWMU,Deer,Nonresident,HIGH_HARVEST_SUCCESS,QUALITY_OBJECTIVE,Harvest success 87.5% is strong.,LIMITED
DB1343,Red Iron CWMU,Deer,Nonresident,NO_VERIFIED_AGE_DATA,QUALITY_OBJECTIVE,No verified age or age-structure metric is available for this hunt code.,LIMITED
DB1343,Red Iron CWMU,Deer,Nonresident,FREEZER_FILLER,HUNTER_PERSONA,Meat-opportunity signal from antlerless classification or high harvest success.,LIMITED
DB1343,Red Iron CWMU,Deer,Nonresident,ELDER_FRIENDLY,HUNTER_PERSONA,Higher-success and simpler-weapon/access signal; terrain still needs local review.,LIMITED
DB1343,Red Iron CWMU,Deer,Nonresident,TROPHY_DREAMER,HUNTER_PERSONA,Trophy/quality-oriented class or objective context.,LIMITED
DB1343,Red Iron CWMU,Deer,Nonresident,DATA_LIMITED_DO_NOT_OVERSELL,HUNTER_PERSONA,Only limited data supports this output.,LIMITED
DB1343,Red Iron CWMU,Deer,Resident,INSUFFICIENT_DRAW_DATA,APPLICATION_ODDS,No modeled draw probability was available in the active runtime feeds.,LIMITED
DB1343,Red Iron CWMU,Deer,Resident,HIGH_HARVEST_SUCCESS,QUALITY_OBJECTIVE,Harvest success 87.5% is strong.,LIMITED
DB1343,Red Iron CWMU,Deer,Resident,NO_VERIFIED_AGE_DATA,QUALITY_OBJECTIVE,No verified age or age-structure metric is available for this hunt code.,LIMITED
DB1343,Red Iron CWMU,Deer,Resident,FREEZER_FILLER,HUNTER_PERSONA,Meat-opportunity signal from antlerless classification or high harvest success.,LIMITED
DB1343,Red Iron CWMU,Deer,Resident,ELDER_FRIENDLY,HUNTER_PERSONA,Higher-success and simpler-weapon/access signal; terrain still needs local review.,LIMITED
DB1343,Red Iron CWMU,Deer,Resident,TROPHY_DREAMER,HUNTER_PERSONA,Trophy/quality-oriented class or objective context.,LIMITED
DB1343,Red Iron CWMU,Deer,Resident,DATA_LIMITED_DO_NOT_OVERSELL,HUNTER_PERSONA,Only limited data supports this output.,LIMITED
DB1344,Salt Wells CWMU,Deer,Nonresident,INSUFFICIENT_DRAW_DATA,APPLICATION_ODDS,No modeled draw probability was available in the active runtime feeds.,LIMITED
DB1344,Salt Wells CWMU,Deer,Nonresident,HIGH_HARVEST_SUCCESS,QUALITY_OBJECTIVE,Harvest success 100% is strong.,LIMITED
DB1344,Salt Wells CWMU,Deer,Nonresident,NO_VERIFIED_AGE_DATA,QUALITY_OBJECTIVE,No verified age or age-structure metric is available for this hunt code.,LIMITED
DB1344,Salt Wells CWMU,Deer,Nonresident,FREEZER_FILLER,HUNTER_PERSONA,Meat-opportunity signal from antlerless classification or high harvest success.,LIMITED
DB1344,Salt Wells CWMU,Deer,Nonresident,ELDER_FRIENDLY,HUNTER_PERSONA,Higher-success and simpler-weapon/access signal; terrain still needs local review.,LIMITED
DB1344,Salt Wells CWMU,Deer,Nonresident,TROPHY_DREAMER,HUNTER_PERSONA,Trophy/quality-oriented class or objective context.,LIMITED
DB1344,Salt Wells CWMU,Deer,Nonresident,DATA_LIMITED_DO_NOT_OVERSELL,HUNTER_PERSONA,Only limited data supports this output.,LIMITED
DB1344,Salt Wells CWMU,Deer,Resident,INSUFFICIENT_DRAW_DATA,APPLICATION_ODDS,No modeled draw probability was available in the active runtime feeds.,LIMITED
DB1344,Salt Wells CWMU,Deer,Resident,HIGH_HARVEST_SUCCESS,QUALITY_OBJECTIVE,Harvest success 100% is strong.,LIMITED
DB1344,Salt Wells CWMU,Deer,Resident,NO_VERIFIED_AGE_DATA,QUALITY_OBJECTIVE,No verified age or age-structure metric is available for this hunt code.,LIMITED
DB1344,Salt Wells CWMU,Deer,Resident,FREEZER_FILLER,HUNTER_PERSONA,Meat-opportunity signal from antlerless classification or high harvest success.,LIMITED
DB1344,Salt Wells CWMU,Deer,Resident,ELDER_FRIENDLY,HUNTER_PERSONA,Higher-success and simpler-weapon/access signal; terrain still needs local review.,LIMITED
DB1344,Salt Wells CWMU,Deer,Resident,TROPHY_DREAMER,HUNTER_PERSONA,Trophy/quality-oriented class or objective context.,LIMITED
DB1344,Salt Wells CWMU,Deer,Resident,DATA_LIMITED_DO_NOT_OVERSELL,HUNTER_PERSONA,Only limited data supports this output.,LIMITED
DB1345,Diamond Mountain CWMU,Deer,Nonresident,INSUFFICIENT_DRAW_DATA,APPLICATION_ODDS,No modeled draw probability was available in the active runtime feeds.,LIMITED
DB1345,Diamond Mountain CWMU,Deer,Nonresident,HIGH_HARVEST_SUCCESS,QUALITY_OBJECTIVE,Harvest success 100% is strong.,LIMITED
DB1345,Diamond Mountain CWMU,Deer,Nonresident,NO_VERIFIED_AGE_DATA,QUALITY_OBJECTIVE,No verified age or age-structure metric is available for this hunt code.,LIMITED
DB1345,Diamond Mountain CWMU,Deer,Nonresident,FREEZER_FILLER,HUNTER_PERSONA,Meat-opportunity signal from antlerless classification or high harvest success.,LIMITED
DB1345,Diamond Mountain CWMU,Deer,Nonresident,ELDER_FRIENDLY,HUNTER_PERSONA,Higher-success and simpler-weapon/access signal; terrain still needs local review.,LIMITED
DB1345,Diamond Mountain CWMU,Deer,Nonresident,HARD_DRIVER,HUNTER_PERSONA,Likely harder or more specialized hunt class based on species/class/weapon text.,LIMITED
DB1345,Diamond Mountain CWMU,Deer,Nonresident,TROPHY_DREAMER,HUNTER_PERSONA,Trophy/quality-oriented class or objective context.,LIMITED
DB1345,Diamond Mountain CWMU,Deer,Nonresident,DATA_LIMITED_DO_NOT_OVERSELL,HUNTER_PERSONA,Only limited data supports this output.,LIMITED
DB1345,Diamond Mountain CWMU,Deer,Resident,INSUFFICIENT_DRAW_DATA,APPLICATION_ODDS,No modeled draw probability was available in the active runtime feeds.,LIMITED
DB1345,Diamond Mountain CWMU,Deer,Resident,HIGH_HARVEST_SUCCESS,QUALITY_OBJECTIVE,Harvest success 100% is strong.,LIMITED
DB1345,Diamond Mountain CWMU,Deer,Resident,NO_VERIFIED_AGE_DATA,QUALITY_OBJECTIVE,No verified age or age-structure metric is available for this hunt code.,LIMITED
DB1345,Diamond Mountain CWMU,Deer,Resident,FREEZER_FILLER,HUNTER_PERSONA,Meat-opportunity signal from antlerless classification or high harvest success.,LIMITED
DB1345,Diamond Mountain CWMU,Deer,Resident,ELDER_FRIENDLY,HUNTER_PERSONA,Higher-success and simpler-weapon/access signal; terrain still needs local review.,LIMITED
DB1345,Diamond Mountain CWMU,Deer,Resident,HARD_DRIVER,HUNTER_PERSONA,Likely harder or more specialized hunt class based on species/class/weapon text.,LIMITED
DB1345,Diamond Mountain CWMU,Deer,Resident,TROPHY_DREAMER,HUNTER_PERSONA,Trophy/quality-oriented class or objective context.,LIMITED
DB1345,Diamond Mountain CWMU,Deer,Resident,DATA_LIMITED_DO_NOT_OVERSELL,HUNTER_PERSONA,Only limited data supports this output.,LIMITED
DB1347,The Rose of Snowville CWMU,Deer,Nonresident,LONG_SHOT,APPLICATION_ODDS,Modeled median draw probability is 0%.,MEDIUM
DB1347,The Rose of Snowville CWMU,Deer,Nonresident,HIGH_HARVEST_SUCCESS,QUALITY_OBJECTIVE,Harvest success 66.7% is strong.,MEDIUM
DB1347,The Rose of Snowville CWMU,Deer,Nonresident,NO_VERIFIED_AGE_DATA,QUALITY_OBJECTIVE,No verified age or age-structure metric is available for this hunt code.,MEDIUM
DB1347,The Rose of Snowville CWMU,Deer,Nonresident,FREEZER_FILLER,HUNTER_PERSONA,Meat-opportunity signal from antlerless classification or high harvest success.,MEDIUM
DB1347,The Rose of Snowville CWMU,Deer,Nonresident,ELDER_FRIENDLY,HUNTER_PERSONA,Higher-success and simpler-weapon/access signal; terrain still needs local review.,MEDIUM
DB1347,The Rose of Snowville CWMU,Deer,Nonresident,TROPHY_DREAMER,HUNTER_PERSONA,Trophy/quality-oriented class or objective context.,MEDIUM
DB1347,The Rose of Snowville CWMU,Deer,Nonresident,POINT_SAVER,HUNTER_PERSONA,High-demand quality hunt where saving points may be rational.,MEDIUM
DB1347,The Rose of Snowville CWMU,Deer,Nonresident,DELETED_OR_RENAMED_HISTORY,NEW_TREND,Year-to-year audit found code/name discontinuity.,MEDIUM
DB1347,The Rose of Snowville CWMU,Deer,Nonresident,HIGH_PRESSURE_HUNT,NEW_TREND,Runtime feed marks demand pressure as high.,MEDIUM
DB1347,The Rose of Snowville CWMU,Deer,Resident,LONG_SHOT,APPLICATION_ODDS,Modeled median draw probability is 0%.,MEDIUM
DB1347,The Rose of Snowville CWMU,Deer,Resident,HIGH_HARVEST_SUCCESS,QUALITY_OBJECTIVE,Harvest success 66.7% is strong.,MEDIUM
DB1347,The Rose of Snowville CWMU,Deer,Resident,NO_VERIFIED_AGE_DATA,QUALITY_OBJECTIVE,No verified age or age-structure metric is available for this hunt code.,MEDIUM
DB1347,The Rose of Snowville CWMU,Deer,Resident,FREEZER_FILLER,HUNTER_PERSONA,Meat-opportunity signal from antlerless classification or high harvest success.,MEDIUM
DB1347,The Rose of Snowville CWMU,Deer,Resident,ELDER_FRIENDLY,HUNTER_PERSONA,Higher-success and simpler-weapon/access signal; terrain still needs local review.,MEDIUM
DB1347,The Rose of Snowville CWMU,Deer,Resident,TROPHY_DREAMER,HUNTER_PERSONA,Trophy/quality-oriented class or objective context.,MEDIUM
DB1347,The Rose of Snowville CWMU,Deer,Resident,POINT_SAVER,HUNTER_PERSONA,High-demand quality hunt where saving points may be rational.,MEDIUM
DB1347,The Rose of Snowville CWMU,Deer,Resident,DELETED_OR_RENAMED_HISTORY,NEW_TREND,Year-to-year audit found code/name discontinuity.,MEDIUM
DB1347,The Rose of Snowville CWMU,Deer,Resident,HIGH_PRESSURE_HUNT,NEW_TREND,Runtime feed marks demand pressure as high.,MEDIUM
DB1348,Kimberly CWMU,Deer,Nonresident,INSUFFICIENT_DRAW_DATA,APPLICATION_ODDS,No modeled draw probability was available in the active runtime feeds.,LIMITED
DB1348,Kimberly CWMU,Deer,Nonresident,NO_VERIFIED_AGE_DATA,QUALITY_OBJECTIVE,No verified age or age-structure metric is available for this hunt code.,LIMITED
DB1348,Kimberly CWMU,Deer,Nonresident,TROPHY_DREAMER,HUNTER_PERSONA,Trophy/quality-oriented class or objective context.,LIMITED
DB1348,Kimberly CWMU,Deer,Nonresident,DATA_LIMITED_DO_NOT_OVERSELL,HUNTER_PERSONA,Only limited data supports this output.,LIMITED
DB1348,Kimberly CWMU,Deer,Resident,INSUFFICIENT_DRAW_DATA,APPLICATION_ODDS,No modeled draw probability was available in the active runtime feeds.,LIMITED
DB1348,Kimberly CWMU,Deer,Resident,NO_VERIFIED_AGE_DATA,QUALITY_OBJECTIVE,No verified age or age-structure metric is available for this hunt code.,LIMITED
DB1348,Kimberly CWMU,Deer,Resident,TROPHY_DREAMER,HUNTER_PERSONA,Trophy/quality-oriented class or objective context.,LIMITED
DB1348,Kimberly CWMU,Deer,Resident,DATA_LIMITED_DO_NOT_OVERSELL,HUNTER_PERSONA,Only limited data supports this output.,LIMITED
DB1349,Weber Florence Creek/Stillman Creek CWMU,Deer,Nonresident,LONG_SHOT,APPLICATION_ODDS,Modeled median draw probability is 0%.,MEDIUM
DB1349,Weber Florence Creek/Stillman Creek CWMU,Deer,Nonresident,HIGH_HARVEST_SUCCESS,QUALITY_OBJECTIVE,Harvest success 76% is strong.,MEDIUM
DB1349,Weber Florence Creek/Stillman Creek CWMU,Deer,Nonresident,NO_VERIFIED_AGE_DATA,QUALITY_OBJECTIVE,No verified age or age-structure metric is available for this hunt code.,MEDIUM
DB1349,Weber Florence Creek/Stillman Creek CWMU,Deer,Nonresident,FREEZER_FILLER,HUNTER_PERSONA,Meat-opportunity signal from antlerless classification or high harvest success.,MEDIUM
DB1349,Weber Florence Creek/Stillman Creek CWMU,Deer,Nonresident,ELDER_FRIENDLY,HUNTER_PERSONA,Higher-success and simpler-weapon/access signal; terrain still needs local review.,MEDIUM
DB1349,Weber Florence Creek/Stillman Creek CWMU,Deer,Nonresident,TROPHY_DREAMER,HUNTER_PERSONA,Trophy/quality-oriented class or objective context.,MEDIUM
DB1349,Weber Florence Creek/Stillman Creek CWMU,Deer,Nonresident,POINT_SAVER,HUNTER_PERSONA,High-demand quality hunt where saving points may be rational.,MEDIUM
DB1349,Weber Florence Creek/Stillman Creek CWMU,Deer,Nonresident,HIGH_PRESSURE_HUNT,NEW_TREND,Runtime feed marks demand pressure as high.,MEDIUM
DB1349,Weber Florence Creek/Stillman Creek CWMU,Deer,Resident,LONG_SHOT,APPLICATION_ODDS,Modeled median draw probability is 0%.,MEDIUM
DB1349,Weber Florence Creek/Stillman Creek CWMU,Deer,Resident,MAX_POINT_HUNT,APPLICATION_ODDS,Hunt has a meaningful max-point draw line.,MEDIUM
DB1349,Weber Florence Creek/Stillman Creek CWMU,Deer,Resident,HIGH_HARVEST_SUCCESS,QUALITY_OBJECTIVE,Harvest success 76% is strong.,MEDIUM
DB1349,Weber Florence Creek/Stillman Creek CWMU,Deer,Resident,NO_VERIFIED_AGE_DATA,QUALITY_OBJECTIVE,No verified age or age-structure metric is available for this hunt code.,MEDIUM
DB1349,Weber Florence Creek/Stillman Creek CWMU,Deer,Resident,FREEZER_FILLER,HUNTER_PERSONA,Meat-opportunity signal from antlerless classification or high harvest success.,MEDIUM
DB1349,Weber Florence Creek/Stillman Creek CWMU,Deer,Resident,ELDER_FRIENDLY,HUNTER_PERSONA,Higher-success and simpler-weapon/access signal; terrain still needs local review.,MEDIUM
DB1349,Weber Florence Creek/Stillman Creek CWMU,Deer,Resident,TROPHY_DREAMER,HUNTER_PERSONA,Trophy/quality-oriented class or objective context.,MEDIUM
